Month,Scheduled Operator,Country to/from,FLTS IN,PAX IN,SEATS IN,FLTS OUT,PAX OUT,SEATS OUT,FIN_Y,CAL_Y,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year
2023-09-01,Vietjet Air,Vietnam,39,13076,14703,39,12344,14703,2024,2023,13076,208.215,0,12344,49.709,0,2024.0
2023-09-01,Vietnam Airlines,Vietnam,81,19664,24674,81,20967,24674,2024,2023,19664,751.892,0.441,20967,389.186,1.795,2024.0
2023-09-01,Virgin Australia,Fiji,96,13611,16848,97,13920,17024,2024,2023,13611,0,0,13920,0,0,2024.0
2023-09-01,Virgin Australia,Indonesia,165,25706,29040,164,24391,28864,2024,2023,25706,0,0,24391,0,0,2024.0
2023-09-01,Virgin Australia,Japan,28,2742,4928,28,3315,4928,2024,2023,2742,0,0,3315,0,0,2024.0
2023-09-01,Virgin Australia,New Zealand,90,13638,15840,90,13467,15840,2024,2023,13638,0,0,13467,0,0,2024.0
2023-09-01,Virgin Australia,Vanuatu,21,3368,3696,21,3351,3696,2024,2023,3368,0,0,3351,0,0,2024.0
2023-09-01,Virgin Australia,Western Samoa,17,2152,2992,17,2200,2992,2024,2023,2152,0,0,2200,0,0,2024.0
2023-09-01,Xiamen Airlines,China,60,15553,17130,60,15209,17130,2024,2023,15553,902.08,0,15209,406.12,0,2024.0
2023-10-01,Air Caledonie International,New Caledonia,30,4527,5881,30,4113,5890,2024,2023,4527,1.842,0.321,4113,97.618,1,2024.0
2023-10-01,Air Canada,Canada,62,18062,19046,62,13759,18842,2024,2023,18062,229.565,18.92,13759,374.894,22.251,2024.0
2023-10-01,Air Chathams,New Zealand,4,89,227,4,90,233,2024,2023,89,0,0,90,0,0,2024.0
2023-10-01,Air China,China,33,8615,10338,33,7068,10338,2024,2023,8615,360.384,0,7068,303.81,3.31,2024.0
2023-10-01,Air India,India,62,14134,15872,62,13560,15872,2024,2023,14134,225.958,48.246,13560,159.655,0.194,2024.0
2023-10-01,Air Mauritius,Mauritius,9,2765,2765,9,2265,2744,2024,2023,2765,20.546,0.023,2265,45.03,0,2024.0
2023-10-01,Air New Zealand,New Zealand,630,115873,135783,628,121316,135642,2024,2023,115873,1400.959,56.854,121316,1746.595,10.609,2024.0
2023-10-01,Air Niugini,Papua New Guinea,74,6397,10560,75,5805,10991,2024,2023,6397,121.661,0,5805,257.231,0,2024.0
2023-10-01,Air Vanuatu,Vanuatu,43,3928,7568,43,3670,7568,2024,2023,3928,3.725,1.719,3670,27.069,5.786,2024.0
2023-10-01,AirAsia X,Malaysia,104,31324,39208,105,20809,39585,2024,2023,29255,790.298,0,19730,714.656,0,2024.0
2023-10-01,AirAsia X,New Zealand,31,7420,11687,31,9940,11687,2024,2023,6341,224.2,0,7871,204,0,2024.0
2023-10-01,All Nippon Airways,Japan,63,11630,15498,63,10145,15498,2024,2023,11630,564.494,2.626,10145,262.038,0,2024.0
2023-10-01,American Airlines,USA,30,8553,9120,30,6517,9120,2024,2023,8553,102.765,42.466,6517,387.404,0,2024.0
2023-10-01,Asiana Airlines,Korea,40,13680,15644,40,12066,15644,2024,2023,13680,274.459,0,12066,136.617,0,2024.0
2023-10-01,Bamboo Airways ,Vietnam,20,4481,5880,20,3386,5880,2024,2023,,,,,,,
2023-10-01,Batik Air Indonesia,Indonesia,100,11953,15828,101,8231,15990,2024,2023,11953,0,0,8231,0,0,2024.0
2023-10-01,Beijing Capital Airlines,China,15,2864,3646,15,1943,3646,2024,2023,2864,134.674,0,1943,30.593,0,2024.0
2023-10-01,British Airways,UK,31,6488,6696,31,4166,6696,2024,2023,4441,242.3,24.7,2995,25,0,2024.0
2023-10-01,Cathay Pacific Airways,Hong Kong (SAR),195,55713,58758,191,49732,57562,2024,2023,55713,3145.292,86.099,49732,2595.869,0,2024.0
2023-10-01,Cebu Pacific Air,Philippines,32,9426,14688,32,6561,14688,2024,2023,9426,250.509,0,6561,151.774,0,2024.0
2023-10-01,China Airlines,New Zealand,23,4845,7038,23,5888,7038,2024,2023,3111,53.14,0,3950,136.782,0.001,2024.0
2023-10-01,China Airlines,Taiwan,65,17513,19890,65,14650,19890,2024,2023,15575,435.449,42.178,12916,632.153,0.016,2024.0
2023-10-01,China Eastern Airlines,China,122,27848,33861,122,21069,33861,2024,2023,27848,1595.479,11.531,21069,1158.892,7.939,2024.0
2023-10-01,China Southern Airlines,China,137,34993,40348,137,31289,40348,2024,2023,34993,2499.98,87.666,31289,956.655,0,2024.0
2023-10-01,Citilink Indonesia,Indonesia,33,2710,5940,33,2807,5940,2024,2023,2710,0.72,0,2807,0,0,2024.0
2023-10-01,Delta Air Lines,USA,32,8826,9632,32,6531,9632,2024,2023,8826,69.587,13.015,6531,285.064,0,2024.0
2023-10-01,Emirates,New Zealand,30,7491,14520,30,8508,14520,2024,2023,6056,210.244,0,6703,305.665,0,2024.0
2023-10-01,Emirates,United Arab Emirates,292,121828,124234,293,70929,124105,2024,2023,116798,2289.093,30.099,68493,2551.536,8.245,2024.0
2023-10-01,Etihad Airways,United Arab Emirates,62,20243,20451,62,14694,20424,2024,2023,20243,422.114,7.887,14694,577.457,39.338,2024.0
2023-10-01,Eva Air,Taiwan,13,4141,4446,13,3626,4446,2024,2023,4141,200.12,1.931,3626,163.484,0,2024.0
2023-10-01,Federal Express Corporation ,China,-,..,..,37,..,..,2024,2023,,,,,,,
2023-10-01,Federal Express Corporation ,Hong Kong (SAR),-,..,..,5,..,..,2024,2023,,,,,,,
2023-10-01,Federal Express Corporation ,Singapore,22,..,..,-,..,..,2024,2023,,,,,,,
2023-10-01,Federal Express Corporation ,USA,26,..,..,-,..,..,2024,2023,,,,,,,
2023-10-01,Fiji Airways,Fiji,165,28592,34267,165,26631,34346,2024,2023,28592,285.215,1.29,26631,212.485,4.078,2024.0
2023-10-01,Garuda Indonesia,Indonesia,62,12330,16008,62,9584,16008,2024,2023,12330,305.736,21.544,9584,551.971,0,2024.0
2023-10-01,Hainan Airlines,China,18,3407,4653,18,3559,4653,2024,2023,3407,189.43,0,3559,11.343,0,2024.0
2023-10-01,Hawaiian Airlines,USA,22,5216,6094,22,5645,6094,2024,2023,5216,66.039,0,5645,156.393,0,2024.0
2023-10-01,Indonesia AirAsia,Indonesia,112,18963,20160,112,15112,20160,2024,2023,18963,2.469,0,15112,0,0,2024.0
2023-10-01,Japan Airlines,Japan,48,10246,10730,48,9593,10730,2024,2023,10246,531.785,10.194,9593,431.087,0.731,2024.0
2023-10-01,Jetstar,Cook Islands,14,2627,3248,14,2681,3248,2024,2023,2627,0,0,2681,0,0,2024.0
2023-10-01,Jetstar,Fiji,25,4382,4742,25,3606,4742,2024,2023,4382,0.323,0,3606,0,0,2024.0
2023-10-01,Jetstar,Indonesia,337,77484,80606,338,70650,80792,2024,2023,77484,294.41,0,70650,14.244,0,2024.0
2023-10-01,Jetstar,Japan,79,23902,26465,80,20419,26800,2024,2023,23902,13.758,1.304,20419,409.043,0,2024.0
2023-10-01,Jetstar,Korea,13,3942,4355,13,3779,4355,2024,2023,3942,74.496,0,3779,6.178,2.146,2024.0
2023-10-01,Jetstar,New Zealand,238,36460,44196,242,37774,44934,2024,2023,36460,0,0,37774,3.008,27.885,2024.0
2023-10-01,Jetstar,Singapore,26,7957,8710,27,6868,9045,2024,2023,7957,52.601,0,6868,11.975,0,2024.0
2023-10-01,Jetstar,Thailand,41,13144,13735,41,12159,13735,2024,2023,13144,90.98,0,12159,11.91,2.67,2024.0
2023-10-01,Jetstar,USA,22,6727,7370,22,6513,7370,2024,2023,6727,29.258,0,6513,51.406,0,2024.0
2023-10-01,Jetstar,Vietnam,23,7105,7705,23,5673,7705,2024,2023,7105,126.111,0,5673,8.944,2.316,2024.0
2023-10-01,Kalitta Air ,Hong Kong (SAR),4,..,..,19,..,..,2024,2023,,,,,,,
2023-10-01,Kalitta Air ,Singapore,12,..,..,9,..,..,2024,2023,,,,,,,
2023-10-01,Kalitta Air ,USA,13,..,..,-,..,..,2024,2023,,,,,,,
2023-10-01,Korean Air,Korea,54,13928,14456,54,12182,14454,2024,2023,13928,338.446,35.887,12182,192.177,0,2024.0
2023-10-01,LATAM Airlines,Chile,44,8981,11611,43,8748,11435,2024,2023,6605,147.63,0.397,5277,284.45,0,2024.0
2023-10-01,Malaysia Airlines,Malaysia,205,48936,53760,200,38293,52736,2024,2023,48936,1969.797,14.624,38293,1387.387,0,2024.0
2023-10-01,Malindo Air,Malaysia,168,24851,29745,163,18432,28827,2024,2023,10859,47.283,0,7781,0,0,2024.0
2023-10-01,Malindo Air,New Zealand,22,1712,3564,22,2236,3564,2024,2023,1577,0,0,1432,0,0,2024.0
2023-10-01,Nauru Airlines,Nauru,17,696,1664,17,849,1664,2024,2023,696,9.738,0.091,849,64.06,0.091,2024.0
2023-10-01,Philippine Airlines,Philippines,92,20078,23497,92,16840,23497,2024,2023,20078,172.133,0,16840,552.247,0,2024.0
2023-10-01,Qantas Airways,Canada,13,2868,3068,13,2369,3067,2024,2023,2801,23.932,0,2257,20.206,33.779,2024.0
2023-10-01,Qantas Airways,Chile,18,3944,3965,18,3961,3965,2024,2023,3924,27.001,0,3842,18.331,8.158,2024.0
2023-10-01,Qantas Airways,China,3,458,799,6,370,797,2024,2023,436,36.924,0,356,217.88,0.42,2024.0
2023-10-01,Qantas Airways,East Timor,31,1506,3007,31,1178,3007,2024,2023,1506,1.135,0.321,1173,1.056,3.443,2024.0
2023-10-01,Qantas Airways,Fiji,21,3331,3591,21,2924,3591,2024,2023,3321,3.728,0,2863,0.097,0.936,2024.0
2023-10-01,Qantas Airways,Hong Kong (SAR),61,13596,14649,61,11792,14649,2024,2023,12924,859.258,1.937,11279,207.613,15.882,2024.0
2023-10-01,Qantas Airways,India,31,6922,7557,31,6254,7556,2024,2023,6413,59.773,0,5925,0.149,17.423,2024.0
2023-10-01,Qantas Airways,Indonesia,104,19860,21483,104,15237,21009,2024,2023,17039,107.874,0.745,13181,23.052,3.117,2024.0
2023-10-01,Qantas Airways,Italy,2,457,471,1,199,235,2024,2023,457,4.598,0,199,0.061,0,2024.0
2023-10-01,Qantas Airways,Japan,62,17135,18369,62,15353,18322,2024,2023,16836,234.899,49.845,14770,63.398,35.103,2024.0
2023-10-01,Qantas Airways,Korea,14,3908,4111,14,3581,4112,2024,2023,3634,48.176,4.114,3478,0.055,2.675,2024.0
2023-10-01,Qantas Airways,New Caledonia,22,3178,3828,22,2665,3828,2024,2023,2933,1.456,0,2500,5.373,1.455,2024.0
2023-10-01,Qantas Airways,New Zealand,620,86911,106209,623,95400,107658,2024,2023,78167,444.302,8.265,84909,500.803,336.89,2024.0
2023-10-01,Qantas Airways,Papua New Guinea,27,3462,4694,27,3278,4695,2024,2023,3023,0,0,2883,0.992,2.747,2024.0
2023-10-01,Qantas Airways,Philippines,31,8246,8389,31,7209,8388,2024,2023,5754,61.187,1.357,5242,1.876,7.885,2024.0
2023-10-01,Qantas Airways,Singapore,135,34260,35966,134,26107,35495,2024,2023,39469,944.462,30.041,32388,773.26,66.916,2024.0
2023-10-01,Qantas Airways,Solomon Islands,2,59,188,2,112,194,2024,2023,57,0,0,107,0,0,2024.0
2023-10-01,Qantas Airways,South Africa,31,7050,7294,31,6394,7294,2024,2023,5966,90.079,0,5524,4.841,1.802,2024.0
2023-10-01,Qantas Airways,Thailand,31,8881,9115,35,7265,9115,2024,2023,7763,146.077,0,5855,7.279,3.843,2024.0
2023-10-01,Qantas Airways,Tonga,8,833,1208,8,759,1208,2024,2023,830,0,0,759,0.045,0.016,2024.0
2023-10-01,Qantas Airways,UK,61,21719,22074,61,16729,21804,2024,2023,14313,93.623,3.791,9379,4.095,60.901,2024.0
2023-10-01,Qantas Airways,USA,202,44252,51965,194,42048,52411,2024,2023,42157,1392.874,29.475,39364,376.962,139.778,2024.0
2023-10-01,Qantas Airways,Western Somoa,13,1606,2010,12,1386,2052,2024,2023,,,,,,,
2023-10-01,Qatar Airways,Qatar,194,69313,73962,194,54222,73962,2024,2023,69313,1993.589,55.061,54222,2703.183,5.4,2024.0
2023-10-01,Royal Brunei Airlines,Brunei,21,3106,5334,22,1637,5588,2024,2023,3106,20,0.046,1637,220.152,0,2024.0
2023-10-01,Scoot Tigerair,Singapore,142,48595,50848,142,43350,50848,2024,2023,48595,968.888,13.306,43350,473.461,0,2024.0
2023-10-01,Sichuan Airlines,China,23,5861,7015,23,4573,7015,2024,2023,5861,178.138,1.972,4573,111.516,0,2024.0
2023-10-01,Singapore Airlines,New Zealand,7,..,..,7,..,..,2024,2023,..,43.453,0,..,218.907,0,2024.0
2023-10-01,Singapore Airlines,Singapore,534,154748,159491,544,140688,159204,2024,2023,154748,5995.744,44.015,140688,5372.293,0,2024.0
2023-10-01,Singapore Airlines,USA,13,..,..,..,..,..,2024,2023,..,424.419,0,..,..,..,2024.0
2023-10-01,Solomon Airlines,Solomon Islands,19,1921,2584,17,1684,2312,2024,2023,1921,3.59,0,1684,21.918,0,2024.0
2023-10-01,SriLankan Airlines,Sri Lanka,44,12594,13037,44,11190,13037,2024,2023,12594,301.193,1.025,11190,209.901,2.843,2024.0
2023-10-01,Tasman Cargo Airlines ,New Zealand,51,..,..,50,..,..,2024,2023,,,,,,,
2023-10-01,Tasman Cargo Airlines ,Singapore,20,..,..,22,..,..,2024,2023,,,,,,,
2023-10-01,Thai AirAsia X,Thailand,17,4940,6239,17,2257,6239,2024,2023,4940,64.645,0,2257,22.355,0,2024.0
2023-10-01,Thai Airways International,Thailand,93,28108,30690,92,20872,30369,2024,2023,28108,984.232,35.929,20872,835.377,0,2024.0
2023-10-01,Tianjin Airlines,China,8,1621,2424,8,1212,2424,2024,2023,1621,80.412,0,1212,39.654,0,2024.0
2023-10-01,T'way Air,Korea,13,4074,4511,13,3696,4511,2024,2023,4074,17.174,3.016,3696,5.503,0,2024.0
2023-10-01,United Airlines,USA,126,26327,35916,124,20459,34352,2024,2023,26327,795.462,35.097,20459,1216.608,212.041,2024.0
2023-10-01,United Parcel Service ,China,-,..,..,6,..,..,2024,2023,,,,,,,
2023-10-01,United Parcel Service ,Korea,-,..,..,13,..,..,2024,2023,,,,,,,
2023-10-01,United Parcel Service ,Singapore,-,..,..,4,..,..,2024,2023,,,,,,,
2023-10-01,United Parcel Service ,USA,26,..,..,2,..,..,2024,2023,,,,,,,
2023-10-01,Vietjet Air,Vietnam,45,14867,16965,45,11374,16965,2024,2023,14867,229.968,0,11374,30.702,0,2024.0
2023-10-01,Vietnam Airlines,Vietnam,85,23283,25925,84,18774,25620,2024,2023,23283,940.978,1.169,18774,607.858,0.274,2024.0
2023-10-01,Virgin Australia,Fiji,78,11897,13728,78,11242,13728,2024,2023,11897,0,0,11242,0,0,2024.0
2023-10-01,Virgin Australia,Indonesia,171,28964,30096,170,22698,29920,2024,2023,28964,0,0,22698,0,0,2024.0
2023-10-01,Virgin Australia,Japan,30,3764,5280,30,3414,5280,2024,2023,3764,0,0,3414,0,0,2024.0
2023-10-01,Virgin Australia,New Zealand,82,11104,14432,84,11265,14784,2024,2023,11104,0,0,11265,0,0,2024.0
2023-10-01,Virgin Australia,Vanuatu,21,3164,3696,21,3021,3696,2024,2023,3164,0,0,3021,0,0,2024.0
2023-10-01,Virgin Australia,Western Samoa,18,2060,3168,18,1914,3168,2024,2023,2060,0,0,1914,0,0,2024.0
2023-10-01,Xiamen Airlines,China,60,16099,17131,61,13492,17416,2024,2023,16099,838.49,0,13492,303.88,0,2024.0
2023-11-01,Air Caledonie International,New Caledonia,30,4091,5763,29,4017,5511,2024,2023,4091,5.081,0.391,4017,84.546,1.657,2024.0
2023-11-01,Air Canada,Canada,52,14820,17800,52,14362,17800,2024,2023,14820,194.607,23.474,14362,507.105,29.951,2024.0
2023-11-01,Air Chathams,New Zealand,5,121,295,5,151,301,2024,2023,121,1.98,0,151,0,0,2024.0
2023-11-01,Air China,China,47,9460,14334,47,10138,14334,2024,2023,9460,694.375,0,10138,355.583,4.118,2024.0
2023-11-01,Air India,India,60,11132,15360,60,12930,15360,2024,2023,11132,206.556,46.837,12930,177.366,0,2024.0
2023-11-01,Air Mauritius,Mauritius,9,2643,2643,9,2261,2630,2024,2023,2643,25.721,0,2261,64.804,0,2024.0
2023-11-01,Air New Zealand,New Zealand,646,117760,141367,647,122234,141521,2024,2023,117760,1629.541,93.161,122234,1921.539,149.832,2024.0
2023-11-01,Air Niugini,Papua New Guinea,70,5116,10251,69,5243,10125,2024,2023,5116,140.715,0,5243,271.01,0,2024.0
2023-11-01,Air Vanuatu,Vanuatu,42,4078,7392,43,3495,7568,2024,2023,4078,2.691,1.77,3495,34.585,4.774,2024.0
2023-11-01,AirAsia X,Malaysia,98,25956,36946,97,27621,36569,2024,2023,23681,703.059,0,25666,336.784,0,2024.0
2023-11-01,AirAsia X,New Zealand,30,7873,11310,30,9922,11310,2024,2023,5918,167,0,7647,248,0,2024.0
